ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,UNIT_MULT,DATA_SOURCE,OBS_CONF,OBS_STATUS,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,URBANISATION_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
I,A,ARG,WB_WDI_NY_GDP_PCAP_CD,_T,_T,_T,USD,CUR,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Argentina,GDP per capita (current US$),Total,Not Applicable,Currency,Two,Annual,Units,Normal value,Public,778.2517068,971.3380433,870.2174909,852.9724251,1176.200862,1281.83338,1275.078434,1063.932838,1141.952116,1329.561818,1322.714542,1372.507466,1409.370973,2097.89945,2844.969905,2026.684358,1946.919904,2126.48546,3282.063044,2511.973329,2747.502275,2764.086414,2914.767085,3537.747346,3915.034926,2905.775655,3436.078195,3477.30132,3992.703302,2374.573216,4315.334031,5709.247841,6789.996111,6931.855964,7437.562423,7357.616277,7663.212713,8146.7871,8218.992128,7705.542883,7637.014892,7141.475077,2569.699635,3320.477751,4242.020991,5067.653423,5869.38029,7185.251551,8944.110266,8150.23527,10260.13131,12704.28318,12949.71749,12963.67577,12233.14441,13679.6265,12699.96231,14532.50093,11752.79989,9955.974787,8535.59938,10738.01792,13962.18941,14261.84657,13969.78366
I,A,USA,WB_WDI_MS_MIL_XPND_GD_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,United States,Military expenditure (% of GDP),Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,8.993124587,9.1560315,9.331672945,8.831891186,8.051281106,7.587247177,8.435300286,9.417795933,9.268454275,8.633263795,8.032743584,6.943069609,6.519756924,5.893870591,5.954111197,5.622679096,5.191071429,5.155617351,4.943087248,4.951991535,5.153537467,5.646541256,6.814057094,6.32114426,6.23641653,6.453219205,6.626522658,6.420274023,6.071277702,5.871206008,5.605175294,4.883429398,4.970466808,4.604350295,4.215264675,3.860245792,3.554982206,3.405562244,3.201558499,3.085676783,3.112242147,3.123809803,3.447618099,3.827161045,4.016312736,4.089231875,4.041342302,4.073350515,4.446595522,4.875768359,4.904023006,4.822441976,4.46170997,4.023705604,3.678918174,3.464492926,3.402602336,3.297723487,3.304000539,3.409214084,3.645187573,3.404519916,3.309477158,3.304441638,3.419216532
I,A,CHN,WB_WDI_NE_EXP_GNFS_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,China,Exports of goods and services (% of GDP),Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,3.146497017,3.001477244,3.181878092,3.279427154,3.241055882,3.183686449,3.084547788,2.95280115,2.979276349,2.773264095,2.451911739,2.71152735,3.106305459,4.294531983,4.994561184,4.871822324,4.825391652,4.720213823,7.210921733,7.818969614,10.13419675,12.41982818,10.99864904,9.499536612,9.508536864,8.321298569,8.696215886,12.46012483,14.35771704,11.82350493,13.58826412,14.44503231,15.60024102,16.63399752,18.45157783,17.86242917,17.82471046,19.36929459,18.19922675,18.00069059,20.68159936,20.07768738,22.35182337,26.60237385,30.60971625,33.36879775,35.52684687,34.90669562,32.0925136,24.33077181,26.72274515,26.15188289,25.07670433,24.16334309,23.07197669,20.93906422,19.20365074,19.33563017,18.7705198,18.05570696,18.20358217,19.52624222,20.29773169,19.10247172,20.02291664
I,A,JPN,WB_WDI_GC_XPN_TOTL_GD_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Japan,Expense (% of GDP),Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,,,,,,,,,,,,,10.77544585,10.90160957,12.20910552,12.79951524,13.43351935,14.05534495,15.03056887,15.72604653,16.1963699,16.38834459,16.34749647,16.33326608,15.79910881,15.42441978,15.11240187,14.73505986,14.31920611,14.75148493,13.84623422,,,,15.02718352,15.02549301,14.94907873,14.43103005,20.1145616,17.31089009,17.10955764,16.23339921,16.10706021,15.72937768,15.07375601,15.05184073,14.84533332,14.00379431,15.2644121,18.21170069,17.22174681,18.59567887,18.11170475,18.14065091,17.57416477,16.97385083,16.71124463,16.19534853,16.07131918,16.42389787,23.60590091,21.61864999,20.93119431,,
I,A,RUS,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,CUR,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Russian Federation,GDP per person employed (constant 2021 PPP $),Total,Not Applicable,Currency,Two,Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57483.48345,49432.26449,46691.13121,42936.43514,41852.70671,40898.16636,43239.13038,41994.2442,42020.97275,44725.6874,46973.50743,48136.386,52006.05552,54877.79146,57640.73872,62015.10759,65708.97817,68776.07831,64832.86753,67157.64365,69193.49429,71226.76414,72717.11945,73154.44377,72291.94474,72345.55962,73933.64062,75826.89495,78166.24587,77508.76871,80869.73852,79314.0481,82266.07577,86143.34468
I,A,FIN,WB_WDI_TG_VAL_TOTL_GD_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Finland,Merchandise trade (% of GDP),Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,38.88639204,36.89572119,36.39316833,33.87021505,35.62242768,35.40161952,34.71900537,33.68090693,36.19106669,39.42019365,43.5267624,41.29776739,41.22215184,41.99424209,49.50698896,44.54584577,43.11769414,45.5872557,45.32894532,50.75420885,55.51725787,53.76995507,50.18375467,49.73659125,48.99662064,48.06766441,43.11563756,43.32550935,39.32351223,40.11554777,37.87449233,35.12594077,40.15449791,46.60309578,51.34387949,52.18541045,54.96243231,57.60706926,57.25165912,54.98385538,63.94093292,58.58260627,56.54207398,55.75572582,57.20853535,60.65819725,67.53513293,66.98737381,65.88620284,48.81750732,55.45492292,59.39295314,58.08849984,56.24305482,55.25040689,51.56152043,49.73200635,54.62324574,56.41122428,55.12203382,49.81031288,57.10256499,65.44013267,56.15276483,53.12641927
I,A,GRC,WB_WDI_NY_GDS_TOTL_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Greece,Gross domestic savings (% of GDP),Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,11.7438876,16.494247,15.40615009,18.78243404,19.32325685,21.55357084,22.27351097,20.72308128,21.15593159,24.71857299,25.09441111,26.77925945,29.91623318,34.10377036,27.65614779,26.13943364,27.88569922,24.2788868,24.38379644,24.69377439,23.15951006,20.49059943,20.61191129,18.7288588,20.72547464,21.02730389,21.3046425,16.65758884,18.35292094,16.47200216,15.09887283,16.13634776,14.96273035,13.99511695,14.68097211,13.35453143,13.56586997,14.43475391,14.21864683,13.89304392,15.02307071,14.60524238,14.3899604,15.99084675,16.57284765,13.79749577,16.73544296,15.64140841,13.31031954,10.00047336,10.75090697,8.3936611,7.798004406,9.812579644,10.73334764,11.10936318,11.1691956,10.56433589,10.9768419,10.63014302,6.148074868,9.991127977,9.150808385,11.37483294,12.73936748
I,A,NOR,WB_WDI_NY_GDP_FRST_RT_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Norway,Forest rents (% of GDP),Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,,,,,,,,,,,0.29231422,0.273057911,0.233572043,0.28925284,0.317665247,0.300815978,0.253262068,0.162931341,0.209324602,0.22289454,0.209190973,0.216477446,0.189773959,0.166661334,0.14910356,0.15728653,0.159937992,0.145038564,0.143617621,0.165181519,0.164494293,0.113687172,0.096551388,0.097585922,0.082797663,0.079487294,0.074176849,0.063081116,0.064419843,0.052081876,0.045753989,0.04787047,0.049800576,0.042903825,0.034228922,0.03313789,0.033923652,0.038448714,0.03679292,0.035332148,0.039454638,0.034090063,0.030391843,0.036013478,0.042119185,0.043965778,0.046629961,0.041236014,0.052728811,0.044407098,0.041185762,0.040371339,,,
I,A,MUS,WB_WDI_NV_SRV_TOTL_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Mauritius,"Services, value added (% of GDP)",Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,45.85370835,47.57698457,48.57890924,46.73979942,51.76933883,51.60221415,50.72849897,50.65388257,48.96468871,45.7256606,43.80612787,45.51059851,46.76428649,48.01019348,45.44041577,46.42262822,46.90325979,47.79586021,49.72150301,50.36186591,50.87252091,51.91245167,51.86395124,55.0448153,55.2422252,55.49006181,56.32059846,56.60634157,56.74038328,58.75671326,62.42935981,62.4791182,62.1319804,62.78690407,63.37644373,63.69697512,64.12120564,64.29082222,65.35929644,65.97016186,66.62476402,67.03493007,67.39476925,67.88253727,68.48388564,67.31820171,65.96502953,64.86585768,64.37225241
I,A,NOR,WB_WDI_NY_GDP_PCAP_CN,_T,_T,_T,XDC,CUR,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Norway,GDP per capita (current LCU),Total,Not Applicable,Currency,Two,Annual,Units,Normal value,Public,10577.88897,11447.80931,12232.27949,13027.11458,14217.8934,15562.68524,16660.79651,18076.15405,19140.81466,20673.15081,23615.9951,26363.30306,29077.51937,32805.03114,37733.81799,42883.84761,48711.27568,54651.6934,60090.35963,66068.96914,77902.25229,89034.03223,98261.4653,108917.1385,122336.6881,135436.4438,139635.8457,151633.247,157758.8533,167649.0649,176792.5907,185391.057,189691.3051,198377.2693,206899.2552,220944.5621,240719.2692,259091.7872,262595.6117,283838.5688,336037.2054,347096.683,344665.0944,355782.3852,389407.2401,431951.3957,477370.7768,501188.6426,549919.97,505249.6248,532873.1266,567308.5154,594408.4105,608378.8108,615462.9575,603280.0326,595285.8324,629737.19,673312.7933,672589.1827,643478.2205,799496.1467,1050535.382,924262.2791,932581.8036
I,A,ARE,WB_WDI_NY_GDP_MKTP_PP_KD,_T,_T,_T,PPP_K_2021,CUR,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,United Arab Emirates,"GDP, PPP (constant 2021 international $)",Total,Not Applicable,Currency,Two,Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.11E+11,2.13E+11,2.20E+11,2.23E+11,2.39E+11,2.54E+11,2.69E+11,2.91E+11,2.92E+11,3.01E+11,3.33E+11,3.38E+11,3.46E+11,3.77E+11,4.13E+11,4.33E+11,4.75E+11,4.90E+11,5.06E+11,4.79E+11,4.87E+11,5.20E+11,5.44E+11,5.71E+11,5.98E+11,6.40E+11,6.76E+11,6.69E+11,6.79E+11,6.88E+11,6.28E+11,6.57E+11,7.06E+11,7.36E+11,7.66E+11
I,A,UKR,WB_WDI_BN_CAB_XOKA_GD_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Ukraine,Current account balance (% of GDP),Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.213148029,-2.389354605,-2.65716127,-2.661932662,-3.094369433,5.250052005,4.145162999,3.368135622,7.234480306,5.577735353,10.28114274,2.839569953,-1.447024697,-3.530467071,-6.794414681,-1.428193537,-2.135838622,-6.043092326,-7.850847423,-8.67092024,-3.442596785,5.531084775,-1.998803087,-3.098389108,-4.914009108,-2.679957323,3.362965527,-1.943274996,4.923775294,-5.277518979,-7.93850256
I,A,HKG,WB_WDI_NE_EXP_GNFS_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,"Hong Kong SAR, China",Exports of goods and services (% of GDP),Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,,83.04493628,78.34695522,73.07950513,72.92227456,68.82390884,75.90673575,80.62681745,90.21351237,94.96835931,93.18791656,89.3557213,84.38829044,85.42115324,86.6342083,83.39954425,89.44201659,83.36198897,85.58438833,89.63182508,88.74522173,90.53336252,84.86875335,94.06712966,103.9569911,103.9197779,104.7054052,112.7704739,120.1331972,118.3292393,117.2690803,119.3323526,122.666485,120.3576761,119.2925944,126.2086173,121.6845125,115.0414796,110.8347081,112.7185745,126.0314572,122.7696947,132.0767632,150.77598,167.7758972,177.4529167,185.185163,186.4124074,193.4151768,178.1350554,205.3225974,212.8524165,215.8495655,221.6100603,213.0904135,195.8976016,187.0051289,188.9023996,188.339507,177.6513152,176.3044824,204.0142637,194.486518,176.7970053,181.7913422
I,A,FRA,WB_WDI_NY_GDP_MKTP_CN,_T,_T,_T,XDC,CUR,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,France,GDP (current LCU),Total,Not Applicable,Currency,Two,Annual,Units,Normal value,Public,4.66E+10,5.05E+10,5.66E+10,6.34E+10,7.03E+10,7.60E+10,8.23E+10,8.89E+10,9.69E+10,1.11E+11,1.25E+11,1.39E+11,1.55E+11,1.78E+11,2.07E+11,2.34E+11,2.70E+11,3.04E+11,3.45E+11,3.94E+11,4.47E+11,5.05E+11,5.79E+11,6.43E+11,7.00E+11,7.50E+11,8.08E+11,8.49E+11,9.18E+11,9.89E+11,1.04E+12,1.08E+12,1.12E+12,1.13E+12,1.17E+12,1.21E+12,1.25E+12,1.29E+12,1.35E+12,1.40E+12,1.47E+12,1.53E+12,1.58E+12,1.62E+12,1.70E+12,1.76E+12,1.85E+12,1.94E+12,1.99E+12,1.94E+12,2.00E+12,2.06E+12,2.09E+12,2.12E+12,2.15E+12,2.20E+12,2.23E+12,2.29E+12,2.36E+12,2.43E+12,2.32E+12,2.51E+12,2.65E+12,2.83E+12,2.92E+12
I,A,USA,WB_WDI_NY_GDP_DEFL_KD_ZG_AD,_T,_T,_T,PC_A,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,United States,"Inflation, GDP deflator: linked series (annual %)",Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.743329101,3.381811329,2.278854353,2.370324832,2.135198421,2.096688488,1.830764554,1.724447957,1.123865621,1.415098121,2.265195175,2.251689921,1.553994655,1.974314705,2.689087601,3.135454559,3.083836735,2.709258486,1.926709699,0.616780713,1.215286683,2.063109474,1.862164929,1.701880362,1.741618053,0.928042793,0.950322478,1.790803286,2.290890277,1.650465669,1.328832738,4.565985503,7.129480854,3.598391354,2.418098159
I,A,IND,WB_WDI_CM_MKT_TRAD_GD_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,India,"Stocks traded, total value (% of GDP)",Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.4893639,51.11721062,38.24003787,46.53340805,53.16729719,57.74359641,67.74824961,89.61789016,86.51763446,78.30256759,63.31337619,40.62754034,34.87778111,30.7527913,37.34122778,38.13432618,35.22512504,45.43918146,46.59468528,42.58444935,68.87940867,72.60717487,50.42522265,53.45636056,85.6143773
I,A,IRL,WB_WDI_BX_TRF_PWKR_DT_GD_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Ireland,"Personal remittances, received (% of GDP)",Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.579393346,0.557596574,0.576401145,0.56722437,0.566791398,0.501821983,0.478167679,0.37916166,0.303399863,0.298486412,0.251386741,0.2231429,0.245813001,0.204731348,0.212946193,0.241809293,0.232296761,0.218237796,0.229945021,0.24244127,0.296758015,0.313724822,0.306271259,0.297390907,0.272343741,0.199804942,0.188417134,0.171284097,0.157569499,0.144073954,0.063313143,0.033909618,0.096981408,0.100626961,0.107757774
I,A,BRA,WB_WDI_TG_VAL_TOTL_GD_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Brazil,Merchandise trade (% of GDP),Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,16.03009615,16.5721803,13.98208848,12.42286014,12.84599413,11.98280589,11.44490665,10.68313203,11.82713204,12.31046007,13.20176775,13.51549592,15.01501029,15.78854011,20.14581425,17.23017603,15.57365257,14.3906146,13.83722156,15.83459127,18.9950449,18.36016042,15.20156818,20.40531103,22.41425391,18.9543956,14.7792709,15.12240456,16.09350697,13.14024364,13.80406004,15.92689134,17.94977483,17.96355101,15.17730791,13.0818458,12.31476303,13.27390664,12.94321817,16.63992641,17.35636806,20.83435628,21.60906669,22.22796557,24.37077578,21.99972614,21.18312945,20.608694,22.38905521,17.22679294,17.82013804,18.82043295,19.28247381,19.60620365,18.79795492,20.37729191,18.08627376,18.45603533,22.15673907,22.11560448,25.43961418,30.85659968,32.09044276,27.03652885,28.13587286
I,A,RUS,WB_WDI_BG_GSR_NFSV_GD_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Russian Federation,Trade in services (% of GDP),Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.038942233,7.77988546,8.155213201,8.422287329,10.70853384,12.56431055,10.64278036,10.93129604,11.31103542,10.69204504,9.682027749,9.072621831,8.282551134,8.03552362,8.109798445,8.930897326,8.160292215,7.308897648,7.755606119,8.658973213,9.069682786,10.29597173,9.809459501,9.300318861,9.61633217,9.476404718,7.548746881,7.18522656,5.222355416,5.652091548,5.727886146
I,A,IND,WB_WDI_BN_CAB_XOKA_GD_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,India,Current account balance (% of GDP),Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,-0.149803051,1.537112477,1.744425808,0.504272542,0.032900966,-0.958052564,-1.394549167,-1.257273243,-0.887438188,-1.08931724,-1.780807475,-1.83452056,-1.853242437,-2.408456255,-2.301284329,-2.191935869,-1.588911312,-1.55624498,-0.67161887,-0.512193819,-1.544131812,-1.515954973,-0.713014326,-1.638325334,-0.703547232,-0.98234258,0.29049546,1.370937939,1.443557733,0.11001801,-1.253504002,-0.988988303,-0.663717649,-2.583377493,-1.951462091,-3.253483689,-3.429284686,-5.004889718,-2.645667117,-1.339508965,-1.067549072,-0.527880606,-1.439488203,-2.426975458,-1.049612039,1.22362111,-1.055241668,-2.362474815,-0.878262847,-0.822243209
I,A,FRA,WB_WDI_EG_GDP_PUSE_KO_PP,_T,_T,_T,USD,CUR,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,France,GDP per unit of energy use (PPP $ per kg of oil equivalent),Total,Not Applicable,Currency,Two,Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.549571379,4.501010833,4.757888855,4.771105619,5.187461278,5.203295631,5.077994097,5.486340075,5.609763299,5.877679485,6.295591391,6.449752383,6.717523053,6.523303369,6.684484265,7.054561704,7.695347558,8.22452936,8.471637413,8.802325762,8.888029789,9.493883378,9.587439238,10.08270723,10.70817894,10.76968441,11.53261658,12.00113685,12.6400583,14.18111772,15.32661317,15.13540293,18.09005086,18.57245737,
I,A,FIN,WB_WDI_SE_XPD_SECO_PC_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Finland,"Government expenditure per student, secondary (% of GDP per capita)",Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.93597,23.22704,24.30857,25.32816,25.99888,31.06666,30.83827,30.50341,29.59148,30.83062,34.36908,34.8965,34.70223,25.94711,26.1282,26.07076,25.80386,24.75238,,,,,,,,
I,A,GBR,WB_WDI_EN_GHG_CO2_RT_GDP_KD,_T,_T,_T,KG_CO2E_USD,NUMBER,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,United Kingdom,Carbon intensity of GDP (kg CO2e per constant 2015 US$ of GDP),Total,Not Applicable,Number (real number),Two,Annual,Units,Normal value,Public,,,,,,,,,,,0.619818869,0.603362025,0.572718798,0.559904978,0.532028457,0.518230935,0.509063836,0.504019294,0.486027739,0.499917198,0.462188404,0.453527553,0.432229793,0.412141849,0.389870255,0.39451134,0.388494867,0.374470092,0.355156381,0.339268801,0.338429517,0.348232847,0.336056514,0.315716752,0.29679448,0.283287036,0.285777152,0.262454793,0.254512601,0.245697971,0.238498332,0.237637085,0.227024472,0.225402796,0.220450577,0.213834959,0.209404873,0.199985797,0.194084241,0.184198099,0.18656375,0.169642131,0.175160242,0.168205292,0.149333961,0.141189414,0.13016166,0.122747258,0.118703771,0.112568814,0.111438233,0.108517909,0.099257354,0.092833314,0.088074366
I,A,THA,WB_WDI_ER_GDP_FWTL_M3_KD,_T,_T,_T,USD_K_2015_M3,CUR,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Thailand,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",Total,Not Applicable,Currency,Two,Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.574400307,5.670597669,5.631435488,6.054547229,6.105413423,6.547616074,6.723582966,6.789774546,7.002569289,7.243118588,7.545712979,7.864358651,8.03065506,7.544797339,7.661905125,7.859611296,,
I,A,NAC,WB_WDI_GC_REV_XGRT_GD_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,North America,"Revenue, excluding grants (% of GDP)",Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,,,,,,,,,,,,,16.72178311,17.11408078,17.9661063,17.30840451,16.6033953,17.83578455,17.7143297,18.59756643,19.10470243,19.94954227,19.72642413,17.9777977,17.79070951,18.24046625,17.97240869,18.73902598,18.38215214,18.55065425,18.33291336,18.32721891,17.9018047,18.18946462,18.3274192,18.83235401,19.01763282,19.51721499,19.90021641,19.85125856,20.60052917,19.56451442,17.5498849,16.97275683,17.00111989,17.97990745,18.62043333,18.66006044,17.70527648,15.8354325,16.44551764,16.65471595,16.76247246,18.62620324,18.75483704,18.98257754,18.58272644,19.22871754,17.66511568,17.4931934,18.04392683,19.16845476,20.13238802,18.05056308,18.13344011
I,A,USA,WB_WDI_GC_AST_TOTL_GD_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,United States,Net acquisition of financial assets (% of GDP),Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.148894459,0.017775858,0.118217725,0.326210633,-0.081649804,-0.234382419,0.277103345,0.209708214,0.204953522,0.220681907,0.361326649,0.044386139,0.490099643,0.052567853,0.294674384,0.023426003,0.220851753,-0.119514285,-0.007166531,3.59496891,0.596483718,1.715383812,-1.02551595,0.461827416,2.144724834,0.128205857,1.24597628,1.047661079,0.588407967,1.58002335,0.337884948,8.196531245,-5.089356637,0.640209597,0.855147807,0.073841023
I,A,BRA,WB_WDI_EG_GDP_PUSE_KO_PP,_T,_T,_T,USD,CUR,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Brazil,GDP per unit of energy use (PPP $ per kg of oil equivalent),Total,Not Applicable,Currency,Two,Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.097316142,7.279652025,7.327906389,7.678553717,7.884343605,8.106823099,8.013544469,8.021684448,7.945538573,7.91225853,8.407701648,8.55906648,8.715410283,8.846744481,9.096087841,9.441167045,9.775333761,10.05825133,10.20716688,10.60983954,10.43920818,10.94367358,10.60464978,10.56993828,10.39613806,10.00083166,10.11324268,10.16722115,11.01875233,11.35008007,11.67421365,12.6368768,13.87343691,14.29602342,
I,A,MEX,WB_WDI_NY_GDP_PCAP_CN,_T,_T,_T,XDC,CUR,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Mexico,GDP per capita (current LCU),Total,Not Applicable,Currency,Two,Annual,Units,Normal value,Public,4.438439995,4.671402712,4.85570878,5.244400829,6.00880268,6.323180244,6.811698177,7.197112969,7.699036402,8.246468836,8.737585569,9.348904513,10.45712092,12.41303599,15.70128508,18.64963108,22.60678416,29.6749273,36.52758436,46.73348123,70.10662087,93.87147436,147.8272694,260.5863085,420.628563,668.3060022,1074.845783,2602.372163,5179.979468,6707.651085,8872.256927,11194.88012,13062.22262,18844.33711,20933.71053,26858.09409,35522.616,44084.88575,53287.73206,62142.31768,71143.875,74297.44856,77083.84086,80206.37263,88591.08946,94503.89215,103680.5191,110749.9337,117126.5656,113831.6936,122933.2045,132488.4799,141494.4152,143260.8907,151419.3139,158819.2652,169804.1808,182627.2273,194075.22,199755.3088,189960.0776,209090.6434,229568.4088,246152.8621,259668.7109
I,A,BRA,WB_WDI_NV_SRV_TOTL_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Brazil,"Services, value added (% of GDP)",Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.02469584,46.13137265,43.97254003,45.80320246,45.19243122,42.73842837,43.47688423,41.42710774,40.66943052,41.2352676,44.7820179,48.36730927,60.4966083,60.54971303,68.35745137,73.33788003,56.89434247,58.12141637,60.31887979,60.60571282,61.11859305,60.20365663,58.25186125,57.71369225,57.34814547,56.35782814,54.92047111,56.07589161,57.13812721,57.72623622,56.80486177,59.14505922,57.61292197,57.56816932,58.73360251,59.67875799,61.25097401,62.30786717,63.20369583,63.33867286,62.65335035,63.06784925,61.44844464,56.91338419,58.08723107,59.17893586,59.17075272
I,A,MEX,WB_WDI_BM_KLT_DINV_WD_GD_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Mexico,"Foreign direct investment, net outflows (% of GDP)",Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,0.001932627,0.001604265,0.011711241,0.051768498,-0.023791838,0.033398333,0.113694943,0.238951156,-0.022193581,0.021073712,0.052817191,0.085449079,0.056495495,0.178159451,-0.020748423,0.191106417,0,0,0,0,0,0,0.55321604,-0.374567597,0.15171109,0.556350972,0.635899688,0.654315001,0.755839161,0.059234839,1.236233429,1.618872862,0.941634038,1.495868924,1.358380901,0.409978312,0.904840485,0.707554025,0.255698767,0.974712289,0.466556293,0.448976804,-0.022794035,1.182307864,0.045419614,0.702677463
